id,published_at,content,lang,sentiment,author_name,author_gender,author_followers,author_description,author_url,country,country_code,city,impressions,likes,retweets,replies,engagement,reach,region,target_country,tribes,tribe_primary,topics,airline
http://twitter.com/rthonb85/status/1948765318517592558,2025-07-26 00:20:32,@gotravelyourway I have only flown North American based air carriers and in particular Air Canada so I haven’t had good food while flying… even in business class.,en,-5,Bill Carter,MALE,439,"A bad plan can be incrementally improved. Have a plan. Sales Leader, and aspiring Woodworker. Ex Political Staffer.",http://twitter.com/rthonb85/,Canada,ca,Fredericton,110,4,0,0,4,439,TC1_NA,CA,[],Unclassified,"[""Food & Dining""]",Air Canada
http://twitter.com/DemDrew16/status/1939860867740573799,2025-07-01 10:37:26,"Come to think of it, I’ve never seen a photo of Trump with a book… like with the intent to read it. I’ve seen him hold the Bible as a prop… the man is a fucking idiot and these people worship him. WORSHIP him. https://t.co/5Q1mzkzLa1 QT @libsoftiktok: NEW: First class passenger alleges that American Airlines bumped him to make room for Joe Biden https://t.co/Gh47CxqxYi",en,-5,Drew,FEMALE,1158,Proud Gay 🏳️‍🌈 American 🇺🇸. Proudly WOKE. MAGA is anti-American Trash. Did my free speech offend you?,http://twitter.com/DemDrew16/,United States,us,Los Angeles,17,1,0,0,1,1158,TC1_NA,US,[],Unclassified,"[""Seat & Comfort""]",American Airlines
http://twitter.com/Stephen78228877/status/1803125353658937723,2024-06-19 02:59:19,@colettebrowne @Ryanair Eamon only flies Business class.,en,0,Stephen,MALE,206,"I believe in truth, complete freedom of speech even if it offends me.  To stifle people's voices is wrong is anti democracy. True science not scare green lies",http://twitter.com/Stephen78228877/,United Kingdom,uk,Derry,0,0,0,0,0,206,TC2_EU,UK,"[""Tech/Digital""]",Tech/Digital,[],Other
http://twitter.com/PuseckerJ/status/1898499290571411738,2025-03-09 07:21:17,"I’m glad that some father somewhere cared enough to cause a kerfuffle. Most parents today don’t seem to give a shit about their kids and let the world, the schools, etc., etc. get away with this nonsense. https://t.co/L88apGNPIj QT @CollinRugg: NEW: American Airlines flight attended pleas guilty to recording underaged girls in airplane bathrooms. Estes Carter Thompson III was caught secretly filming a 14-year-old girl using the bathroom by taping his phone to the back of the toilet. Investigators were shocked to find that Thompson had videos of children (aged 7, 9, 11, & 14) from other flights. Thompson was finally caught after an incident in late 2023. He had noticed a girl was waiting for the bathroom and told her to come with him to the first-class bathroom. Before entering the lavatory, Thompson said he needed to wash his hands. When inside the bathroom, he taped his phone to the seat. The girl didn't notice the phone until she got up. She took a picture to show her mother. (seen below) The mother then told her father who confronted Thompson in the back of the plane where a ""kerfuffle"" went down, according to the family's lawyer. Thompson faces up to 20 years in prison for child exploitation. A massive trove of child p*rn was also found on his electronic devices.",en,-5,Tequila is life.,FEMALE,2598,Crotchety old man. Vet. politically to the right of Ghenghis Khan. Bill The Cat is my spirit animal. Have a damn sense of humor. Dragon believer!,http://twitter.com/PuseckerJ/,United States,us,"Columbus, Ohio",0,0,0,0,0,2598,TC1_NA,US,"[""Tech/Digital""]",Tech/Digital,"[""Seat & Comfort"", ""Lounge""]",American Airlines
http://twitter.com/SBucci/status/1813240281401114629,2024-07-17 00:52:26,Inexcusable. https://t.co/LM0Ckevk7L QT @joelbess: This lady Jacqueline at @AmericanAir Admiral club at LAX terminal 5 gave a snarky smile as I watched her reject a woman and her 2 kids for wearing Kippas. I watched as the mother cried and pleaded to let her in with her business class tickets even for the infant. American Airlines should be ashamed of themselves. Look at her smile while she is rejecting this poor family. #Antisemitism #antisemite #aa #americanairlines #lax #admiralsclub #jewhatred @americanaity @ADL,en,-5,Steven Bucci,MALE,4466,"Visiting Fellow for Spec Ops & Disaster Management at The Heritage Foundation, an Independant Sec Consultant. It's about Policy, not Politics! Views are my own",http://twitter.com/SBucci/,United States,us,"Alexandria, Virginia",0,0,0,0,0,4466,TC1_NA,US,"[""Business Traveler""]",Business Traveler,[],American Airlines
http://twitter.com/JulianStorey/status/1809848034861203957,2024-07-07 16:12:51,@British_Airways @jamesinsurrey British Airways is not what it once was. Remember the slogan 'Worlds Favourite Airline'? Seems laughable now. Someone from BA should maybe take a Business Class flight on Emirates. They would likely get a shock.,en,-5,Julian Storey,MALE,720,"Animal lover, vegetarian, rationalist and EU Sceptic. Irritated by social justice warriors and virtue signalling.  Preferred adjectives: awesome and fantastic.",http://twitter.com/JulianStorey/,United Kingdom,uk,London,12,0,0,0,0,720,TC2_EU,UK,[],Unclassified,[],British Airways
http://twitter.com/MrKampala_/status/2001955822658879501,2025-12-19 19:00:37,"😂😂 https://t.co/5P4DxYG6Zb QT @woofknight: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.",en,-5,Mr.Kampala 🇺🇬,MALE,227,"My mission in life is not merely to survive, but to thrive with some compassion & humor | I love nature & wildlife | Man Utd fan | For God & my Country",http://twitter.com/MrKampala_/,United States,us,"Mission, Texas",0,0,0,0,0,227,TC1_NA,US,[],Unclassified,"[""Seat & Comfort""]",British Airways
http://twitter.com/grok/status/2012597914204262759,2026-01-18 03:48:29,"@lediksa_ La cabine ressemble beaucoup à la First Class La Première d'Air France, avec ses sièges beiges spacieux, rideaux de confidentialité et lampes sur les tables. C'est en effet luxueux !",fr,5,Grok,UNKNOWN,7559027,https://t.co/fqNKQSiLQB @grok it,http://twitter.com/grok/,United States,us,"Washington, D.C.",0,0,0,0,0,7559027,TC1_NA,US,[],Unclassified,"[""Lounge""]",Air France
http://twitter.com/PatReed61587873/status/1868735999033196841,2024-12-17 04:12:36,"Too funny 🤣 https://t.co/E88wuJeA9j QT @nettermike: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.",en,0,HillybillyWoman,UNKNOWN,1637,"conservative, ultra MAGA, Trump all the way.  let's  go Brandon no DM'S, I AM NOT A MAN, I AM NOT A LIZZY. naked women gets a block,",http://twitter.com/PatReed61587873/,United States,us,"Little Rock, Arkansas",0,0,0,0,0,1637,TC1_NA,US,[],Unclassified,"[""Seat & Comfort""]",British Airways
http://twitter.com/notaliberal807/status/1925728060315152707,2025-05-23 10:38:42,"@gcfiddler Another road trip, eh Angry Alvin? So standard operating procedure … business class on Air Canada, extra nights on each end at a downtown hotel with upgrades? And wow! That’s a lot of travelers with you! Lots of flights & hotel rooms. All while you are on boil water advisories.",en,0,CdnDOGECzar,UNKNOWN,176,Debates limited to 1 hour followed by block.  Debate record:  327-0,http://twitter.com/notaliberal807/,Canada,ca,Thunder Bay,208,13,0,0,13,176,TC1_NA,CA,[],Unclassified,"[""Seat & Comfort"", ""Price & Miles""]",Air Canada
http://twitter.com/jwalkermobile/status/1910884277467673085,2025-04-12 11:34:48,"@JimFacette @AmericanAir Oh I’m not saying it couldn’t be worse… it’s American Airlines, it can always get wrose. And yes in business class, but they ran out of business class meals, because the “miscounted.”",en,-5,James Walker,MALE,82710,"WINEnthusiast & EPICurean #Chef, #Cheese, #Food & #Wine, #Fishing, #MENSA, #Dogs, #Duke, #NYC, #WSET2, Married to @sahara910 Advocate for Restaurants",http://twitter.com/jwalkermobile/,United States,us,New York City,208,7,1,2,10,82710,TC1_NA,US,[],Unclassified,"[""Food & Dining""]",American Airlines
http://twitter.com/jabolins/status/2001932015629963569,2025-12-19 17:26:01,"And if one is concerned about Superman flying by for a peek, not having windows makes no difference. He has X-ray vision. 😝 https://t.co/ontEM0G5Rc QT @woofknight: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.",en,0,Jonathan D.  Abolins,MALE,3407,"Info security, OSINT, languages geek. Sciences background. Studies networked world. RTs NOT=endorsements.",http://twitter.com/jabolins/,United States,us,"Washington, D.C.",0,0,0,0,0,3407,TC1_NA,US,"[""Travel Enthusiast""]",Travel Enthusiast,"[""Seat & Comfort""]",British Airways
http://twitter.com/LiveandLetsFly/status/1970438541663711343,2025-09-23 19:42:11,"British Airways Eliminates Hot Breakfast In Business Class, Offers Cold Snack In Latest “Trial” https://t.co/VJIs4sZEVo",en,0,Matthew Klint - Live And Let's Fly,MALE,6993,"Creator and curator of the Live and Let's Fly travel blog, part of the @BoardingArea network.",http://twitter.com/LiveandLetsFly/,United States,us,Los Angeles,0,0,0,0,0,6993,TC1_NA,US,"[""Travel Enthusiast"", ""Creative""]",Travel Enthusiast,"[""Food & Dining""]",British Airways
http://twitter.com/818RocStar/status/1826509519213543673,2024-08-22 15:39:38,"https://t.co/jEpJKpHZll https://t.co/VRRinbg8rf QT @WORLDSTAR: The Disrespect: Juvenile Exits Plane After American Airlines Attempts To Move Him From First Class To Coach! ""I Feel Played"" https://t.co/IrNFMTkfu5 https://t.co/THlpE6f0SO",en,-5,CGda RocStar,MALE,304,"C-Roc is a westcoast underground rapper/producer out of Van Nuys, CA in the San Fernando Valley section of North Los Angeles (Van Noize, VALLEYfornia). Link 👇",http://twitter.com/818RocStar/,United States,us,"Van Nuys, Los Angeles",0,0,0,0,0,304,TC1_NA,US,[],Unclassified,[],American Airlines
http://twitter.com/miabenetti/status/2001662319118467364,2025-12-18 23:34:20,"WELP...... https://t.co/ZuPxnKAZAa QT @woofknight: Passengers flying first class on British Airways’ Boeing 747s have expressed concerns about a redesign that includes windows in some lavatories. One woman traveling to New York voiced her discomfort over the lack of blinds. A stewardess reportedly responded, “Madam, if someone is clinging to the side of this aircraft at 35,000 feet, they’ve earned the view.",en,-5,Giovanni,MALE,8795,"50+ year Floridian, Love OUR Great Governor DeSantis,",http://twitter.com/miabenetti/,United States,us,Miami,62,6,0,2,8,8795,TC1_NA,US,[],Unclassified,"[""Seat & Comfort""]",British Airways
http://twitter.com/blingSINGH/status/1874107799044841829,2024-12-31 23:58:13,"✈️ AA First Class: YYZ-ORD-PSP 💳 26,500 AA points + $87 taxes ✈️ AC Business Class: PSP-YYZ 💳 36,000 AP + 4 eUp ✍️ Anthony https://t.co/CxMPltr1Vn https://t.co/AIS0tKR3Jw QT @BoardingArea: In 10 Pics: American Airlines First Class from Toronto to Palm Springs https://t.co/vffcs25JsI via @blingSINGH https://t.co/Wb9UFNANRJ",en,0,Points Miles and Bling,MALE,1085,"Host of What’s the Point?, PMB eLab, PMB meetups. Part time blogger, full time points talker. @boardingarea",http://twitter.com/blingSINGH/,Canada,ca,Ottawa,0,0,0,0,0,1085,TC1_NA,CA,"[""Travel Enthusiast"", ""Creative""]",Travel Enthusiast,"[""Price & Miles""]",American Airlines
http://twitter.com/homewithlu/status/2007992547214586248,2026-01-05 10:48:24,"@sdckg @yegwave Obviously you don’t fly WestJet, but I’m sure every flight is business class for you, regardless of airline.",en,0,Lu Korte,FEMALE,4850,"Fine Arts, Photography, Design, BFA, EBike, Travel",http://twitter.com/homewithlu/,Canada,ca,Toronto,91,2,0,0,3,4850,TC1_NA,CA,"[""Travel Enthusiast""]",Travel Enthusiast,[],Other
http://twitter.com/ShoreEJV/status/1861372049316323416,2024-11-26 20:30:53,British Airways launches new first-class seat https://t.co/k3Az7JG862 via @MailOnline,en,0,Liz V,FEMALE,2200,"Retired, worked in NYC for 35+ years and live on the Jersey Shore.",http://twitter.com/ShoreEJV/,United States,us,"Trenton, New Jersey",0,0,0,0,0,2200,TC1_NA,US,[],Unclassified,"[""Seat & Comfort""]",British Airways
http://twitter.com/kekelitus/status/2010834503313350994,2026-01-13 07:01:19,"@nathanielblow @British_Airways Not economy, business class!! Ah British Airways make it make sense",en,0,Kekeli,FEMALE,319,Akora. OAA 2013🎹. Economic geo👷🏾‍♀️,http://twitter.com/kekelitus/,Canada,ca,Montreal,0,0,0,0,0,319,TC1_NA,CA,[],Unclassified,[],British Airways
http://twitter.com/grok/status/1984276919546982911,2025-11-01 00:10:58,"@xemuls @Ryanair Emirates posted a pic of their luxurious business class, saying ""This is how we do Business."" Ryanair, known for budget vibes and sass, replied ""no thanks."" Just some fun airline banter!",en,5,Grok,UNKNOWN,6547828,https://t.co/fqNKQSiLQB @grok it,http://twitter.com/grok/,United States,us,"Washington, D.C.",0,0,0,0,0,6547828,TC1_NA,US,[],Unclassified,[],Emirates
http://twitter.com/joel619sd/status/1801446946537934900,2024-06-14 11:49:55,goals QT @rilaws: My bf just sent me this photo of a dog sitting in first class on Air France https://t.co/dLMaq8QFP3,en,0,joel,MALE,20,all good never better. SD Native☀️ #LetsGoPadres🫰🏽,http://twitter.com/joel619sd/,United States,us,San Diego,0,0,0,0,0,20,TC1_NA,US,[],Unclassified,[],Air France
http://twitter.com/Lone_Ranger_TX1/status/1965852974653260061,2025-09-11 04:00:47,@DefiantLs Remember when we thought it was bad when that drunk pooped on the First Class drinks cart on Air France years ago!!,en,-5,Lone Ranger,MALE,548,,http://twitter.com/Lone_Ranger_TX1/,United States,us,"Austin, Texas",0,0,0,0,0,548,TC1_NA,US,[],Unclassified,[],Air France
http://twitter.com/PaulHCostello1/status/1970455999061565555,2025-09-23 20:51:34,Literally got first class seat on @Ryanair by not paying to choose seat #smallwins https://t.co/zNg3JJhNGO,en,5,Paul H Costello,MALE,1169,"I'm quite happy at my job, I run an extremely profitable company, my house and car are paid for and have an extremely large circle of friends . bite me.",http://twitter.com/PaulHCostello1/,United Kingdom,uk,Edinburgh,17,2,0,0,2,1169,TC2_EU,UK,"[""Tech/Digital""]",Tech/Digital,"[""Seat & Comfort""]",Other
http://twitter.com/Christo7850/status/1873964358742798430,2024-12-31 14:28:14,Amazed he was only bood! Can anyone imagine being in close proximity to Starmer in a ‘cigar tube’ for 4 hours plus🤑🤮🤮🤮! Surprised he got off in one piece! https://t.co/Nh2U8isK6o QT @LedByDainkeys: Keir Starmer flew to Madeira first class on British Airways. He demanded to be allowed to board after everyone else had and that the curtains to the economy cabin were closed. He was booed by some passengers once his presence was known according to a flight crew member,en,-5,"Ray ""Hugo"" Charles",MALE,3091,🇬🇧ENOCH POWELL🇬🇧THEY DIDN’T LISTEN~FARAGE TRUMP MUSK THE UK HAS HOPE~Purveyor of our Heritage~Hospitality Guru~Aviator~Your Dog is your best friend~OnetO🚜,http://twitter.com/Christo7850/,United Kingdom,uk,Winchester,0,0,0,0,0,3091,TC2_EU,UK,[],Unclassified,"[""Service""]",British Airways
http://twitter.com/hanchicago/status/1785967641938583637,2024-05-02 18:40:42,"I'm excited by this almost as much as @OneMileataTime is. The eclectic mix of carriers and destinations is quite compelling to me. ✈️🌍 QT @OneMileataTime: BOOKED: I’m Flying Lufthansa Allegris, Thai & Kuwait First Class!! https://t.co/Am6zrV39fP",en,5,Han,MALE,1154,"한 시카고 | Avid indoorsman: Reader, viewer, editor, occasional writer, conversationalist.",http://twitter.com/hanchicago/,United States,us,Chicago,0,0,0,0,0,1154,TC1_NA,US,"[""Creative""]",Creative,[],Lufthansa
http://twitter.com/ManablazeMick/status/1813124672096989209,2024-07-16 17:13:02,"🤣🤣🤣🤣🙈🤣🤣🤣🤣 https://t.co/LOZJ4R7uk7 QT @GinieSigonney: Passengers travelling first class on British Airways Boeing 747s are worried about a re-design which means some lavatories have windows. A woman travelling to New York complained there were no blinds. She was told by a stewardess : « Madam, if some pervert is climbing to the side of the aircraft at 35000 feet he deserves to see everything. » 😉",en,-5,Captain.Obvious,MALE,1299,That Cape Town stunt guy,http://twitter.com/ManablazeMick/,France,fr,Paris,101,4,3,3,10,1299,TC2_EU,FR,[],Unclassified,[],British Airways
http://twitter.com/bill_c10/status/1870142735346459037,2024-12-21 01:22:28,"@theJagmeetSingh Thank you for propping up our Government until your pension date, Jagmeet. We wish you a very comfortable journey in your quest to protect the interests of common citizens. https://t.co/rG5cJp6jXn QT @Trudeaus_Ego: This morning, Minister of Pensions @theJagmeetSingh was caught living like the average Joe. While sitting in a $5,000 First Class pod on Air Canada. I wonder if anyone out there still believes us, when we say we are fighting for ordinary every day Canadians. https://t.co/EX9ScVuFt9",en,5,Steven Guilbeault Minister of Environment PARODY,MALE,17670,"Every time you exhale, you cause climate change. Peasants who use resources must pay a penalty: https://t.co/cHwh3VOuPz",http://twitter.com/bill_c10/,Canada,ca,Ottawa,16440,190,26,5,223,17670,TC1_NA,CA,[],Unclassified,"[""Seat & Comfort"", ""Service""]",Air Canada
http://twitter.com/NnatMmac/status/1771591466302717954,2024-03-24 02:34:54,@Chxnqie @tonycarberry07 Good luck with the business class on Ryanair 👍🏻,en,5,NatMac,FEMALE,12021,🍀🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺🌎 All views my own. 412.,http://twitter.com/NnatMmac/,United Kingdom,uk,Glasgow,2,0,0,0,0,12021,TC2_EU,UK,[],Unclassified,[],Other
http://twitter.com/CaptainStandy/status/1923291460327125061,2025-05-16 17:16:31,"Just Accept Other Races Don’t Really Fuck Wit Niggas , Do Fuck em We Could Kill Em All Tbh https://t.co/2F9N6Ppe3O QT @Raindropsmedia1: American Airlines is under fire after the only Black first-class passenger, an influencer, claimed that they conveniently ran out of all their food when it was her turn to be served, and everybody else was served. 👀 🍽️ ✈️ https://t.co/DKBObqECZZ",en,-5,Fuck It Why Not,MALE,23,#Phoenix 🌵📍,http://twitter.com/CaptainStandy/,United States,us,"Phoenix, Arizona",0,0,0,0,0,23,TC1_NA,US,[],Unclassified,"[""Food & Dining""]",American Airlines
http://twitter.com/ruththequeenie/status/1929554767509930183,2025-06-03 00:04:40,"@debsydooda79 When o flew to Australia, Charles and Diane got married, and Paul Hogan persuaded the captain to let us see the cockpit. Plus, British Airways messed up our tickets, so we all got Business Class seating. Very swank xx",en,-5,pandabear1994-1999,UNKNOWN,228,"National competitor in The Upper Class Twit of the Year 🏆Known member of The Ministry of Silly Walks 🚶‍♀️ 😜 Dog 🐕 mum, Fibromyalgia Warrior, ME fighter.",http://twitter.com/ruththequeenie/,United Kingdom,uk,Downham Market,3,1,0,0,1,228,TC2_EU,UK,"[""Tech/Digital""]",Tech/Digital,"[""Seat & Comfort""]",British Airways
http://twitter.com/Malilou_/status/1896198596045025485,2025-03-02 22:59:09,En fait Air France ne respecte vraiment pas le Gabon ! On nous envoie le poulet de la Business Class !,fr,-5,Maman succès,MALE,735,Dreamer | Geek  | Traveler | Food lover |,http://twitter.com/Malilou_/,France,fr,Nantes,422,5,0,0,7,735,TC2_EU,FR,"[""Travel Enthusiast""]",Travel Enthusiast,[],Air France
http://twitter.com/tinathewife/status/1801526429760246135,2024-06-14 17:05:46,@mand_brun Do you know *exactly* where Molly is atm? 🙂 QT @rilaws: My bf just sent me this photo of a dog sitting in first class on Air France https://t.co/dLMaq8QFP3,en,0,Tina,FEMALE,583,"Just a girl. Londonish, tallish. Music, art, cats & clothes .        @tinathewife.bsky.social",http://twitter.com/tinathewife/,United Kingdom,uk,North London,46,0,0,0,0,583,TC2_EU,UK,[],Unclassified,[],Air France
http://twitter.com/JonFraserTF/status/2009614916588900716,2026-01-09 22:15:07,"@WestJet is making some of the most notorious European discount airlines like Ryanair, look like Emirates Business Class. https://t.co/bBbNrXa3PH QT @yegwave: Another video has surfaced showing WestJet's cramped seats with no legroom and non-reclining seats 🫠🇨🇦 https://t.co/v3pliP6z3X https://t.co/lU9jzy9Xfe",en,-5,Jon Fraser,MALE,18101,"Technology Executive, Executive Coach and Keynote Speaker interested in business, politics and personal development. 🇨🇦Canada First - For A Change🇨🇦",http://twitter.com/JonFraserTF/,Canada,ca,East York,303,13,1,7,21,18101,TC1_NA,CA,"[""Business Traveler"", ""Tech/Digital""]",Business Traveler,"[""Seat & Comfort""]",Emirates
http://twitter.com/rmellenc/status/1960489901771907533,2025-08-27 08:49:51,@MSGCapital Why you eating pre flight Air France business class? https://t.co/qyBvc52ct0,en,0,Richard Mellencamp,MALE,550,"Corn, Soybeans, and Cut Flowers.",http://twitter.com/rmellenc/,United States,us,"Columbus, Indiana",8,1,0,0,1,550,TC1_NA,US,[],Unclassified,[],Air France
http://twitter.com/DavidFurones_/status/1827032299373809966,2024-08-24 02:16:59,Damn. They tried to make Juvenile back that azz up to coach https://t.co/DoUGffZ1UU QT @HipHopDX: Juvenile exits plane after American Airlines attempts to move him from first class to coach https://t.co/Tvoj8D8he2,en,-5,David Furones,MALE,34519,"Miami Dolphins beat reporter for Sun Sentinel. University of Miami alum. Unapologetically myself, I’m sorry. | IG: david.furones | dfurones@sunsentinel.com",http://twitter.com/DavidFurones_/,United States,us,Miami,4296,10,0,1,11,34519,TC1_NA,US,[],Unclassified,"[""Entertainment""]",American Airlines
http://twitter.com/hartaDePendejxs/status/1826719351443259410,2024-08-23 05:33:26,"We would NOT be backin that azz up https://t.co/5PynUzbEoF QT @ArtOfDialogue_: ""I'm not going to let y'all disrespect me like that,"" Juvenile chooses to get off the plane after American Airlines tries to move him from first class to coach. https://t.co/CqnNCaBQQo",en,-5,Mai ZB,FEMALE,198,Learning and Educating. Bi & Proud. Lover of the Good things in life. What are we doing here? 🔊🏠⛓️😵‍💫🐶⚽️,http://twitter.com/hartaDePendejxs/,United States,us,"Sacramento, California",0,0,0,0,0,198,TC1_NA,US,[],Unclassified,[],American Airlines
http://twitter.com/ErichBurrer/status/1917554097516937469,2025-04-30 21:18:17,"Why are your shoes off https://t.co/BHvQSkDo6a QT @MikeSington: Woman tries to barge into cockpit of American Airlines flight to New York. Flight attendant tackles her to the floor, chaos ensues in First Class. https://t.co/Qx72nMDjxs",en,-5,Erich Burrer,MALE,267,Retired firefighter and now I do CAD/GIS/IT stuff for a living and really enjoy it. I prefer college over pro sports. I want to own a football team.,http://twitter.com/ErichBurrer/,United States,us,"Cypress, Texas",0,0,0,0,0,267,TC1_NA,US,"[""Tech/Digital""]",Tech/Digital,"[""Service""]",American Airlines
http://twitter.com/Claytoncast/status/1899876453807739175,2025-03-13 02:33:39,The service and feel of @lufthansa business class makes @British_Airways feel like a charter flight from the 1970’s,en,5,Paul Clayton.,MALE,4203,"Actor/Author. Drew- Eastenders. Dennis -TheFullMonty @Disneyplusuk Ian (Sophie’s Dad) -#PeepShow, Mr Colchester - #Torchwood. Patron @GrimmAndCo",http://twitter.com/Claytoncast/,United Kingdom,uk,London,296,2,0,1,3,4203,TC2_EU,UK,"[""Business Traveler"", ""Creative""]",Business Traveler,"[""Service""]",Lufthansa
http://twitter.com/ssugarplumelg/status/1801426280015184118,2024-06-14 10:27:48,where they belong QT @rilaws: My bf just sent me this photo of a dog sitting in first class on Air France https://t.co/dLMaq8QFP3,en,0,itsybitsybye,FEMALE,714,,http://twitter.com/ssugarplumelg/,Germany,de,Stuttgart,0,0,0,0,0,714,TC2_EU,DE,[],Unclassified,[],Air France
http://twitter.com/SouthOnoze/status/1900115561041821996,2025-03-13 18:23:46,"La France n'est pas un pays égalitaire M D R. Peut être vous êtes pas dans les bons cercles mais faut être fou pour dire que c'est un pays égalitaire https://t.co/CXQWWDId3M QT @OuranosMK: La mentalité égalitaire du pays se reflète dans la ""première classe"" de la SNCF, qui, en réalité, n’a rien d’une véritable première classe si on la compare aux standards d’autres pays (où la différence entre la deuxième et la première classe est énorme). Ici, on bénéficie tout juste d’un peu plus d’espace, mais sans aucune distinction fondamentale, afin de ne pas heurter la sensibilité du Français moyen. On retrouvait cette situation également à l’époque chez Air France, où la première classe était si en retard par rapport à la concurrence qu’ils ont dû tout revoir de fond en comble pour rester compétitifs et s’aligner sur les standards du marché mondial.",fr,-5,Shepard,MALE,2271,Computational Mathematician | Pro-science & innovation. ex-student Athlete in Muay Thai. |  🇩🇪🇨🇮 Victory is achieved through mettle,http://twitter.com/SouthOnoze/,Germany,de,Berlin,121,2,0,0,2,2271,TC2_EU,DE,"[""Business Traveler"", ""Tech/Digital""]",Business Traveler,"[""Seat & Comfort"", ""Lounge""]",Air France
http://twitter.com/bonuscr/status/1791735629052514755,2024-05-18 16:40:37,"@lemondefr parle nous des salaires de vos dirigeants. De leurs notes de frais ! Ils voyagent avec easyJet jet et dorment a l Ibis Budget. Dans la mesure où vous êtes aussi financés par nos impôts un peu de transparence ! QT @medias_citoyens: LE NOUVEL ABÎME DÉONTOLOGIQUE DU MONDE - Parmi les nombreux articles du Monde où l'insinuation du journaliste se mêle aux accusations sans fondement, il faut lire celui intitulé ""Hôtels de luxe et vols en classe affaires : les notes de frais du gouverneur de la Banque de France… https://t.co/tJwy1PMA9J",fr,0,Christophe R,MALE,8766,#StandWithScience #i4Emploi #LGBTQ 🏳️‍🌈 #DeGauche et #DeDroite,http://twitter.com/bonuscr/,France,fr,Paris,39,4,4,0,8,8766,TC2_EU,FR,[],Unclassified,"[""Lounge""]",Other
http://twitter.com/drdugas/status/1819769418110619926,2024-08-04 01:16:53,Can someone @WestJet explain why a premium ticket in the business class section (and the premium price) does not entitle use of the lounge at YVR? Makes no sense to pay extra and not have access.,en,-5,Dan Dugas 🇨🇦,MALE,598,"Have Word app, will travel",http://twitter.com/drdugas/,Canada,ca,Ottawa,484,7,2,7,16,598,TC1_NA,CA,"[""Travel Enthusiast""]",Travel Enthusiast,"[""Lounge"", ""Price & Miles""]",Other
http://twitter.com/Daamouu/status/1814012242339262896,2024-07-19 03:59:55,@ZoneDuFantasme Lui…. Il va aller en enfer avec un avion Air France et en première classe 😭😭 sans doute une famille de Tourcoing encore 🤦🏻‍♂️🤦🏻‍♂️,fr,-5,🪬Stan🪬,MALE,165,🇲🇦Dima Maghreb🇲🇦,http://twitter.com/Daamouu/,France,fr,Issy-les-Moulineaux,0,0,0,0,0,165,TC2_EU,FR,[],Unclassified,[],Air France
http://twitter.com/Eckosbios/status/1903635858789474482,2025-03-23 11:32:11,"Please #unroll @threadreaderapp https://t.co/YPALUub7dO QT @ChairosY: Hilo. El Changolión LegislaGrifo, no viajó sólo en Business Class de Air France (aprox. $140,000 por boleto redondo), sino que viajó con su esposa, (Súmenle otros $140,000) a la que incluso sentó a su lado en las juntas oficiales (Que no eran de pareja, no es boda). ¡¡Ella NO es funcionaria!!, ¡¡Y por lo visto, tampoco se baña!!",en,0,Eckosbios-et-Iphotoproyekt,FEMALE,4572,"Environmental  Tech Engineer, Imagerys Photo Proyekt Art, and visual professional photographer",http://twitter.com/Eckosbios/,United States,us,New York City,0,0,0,0,0,4572,TC1_NA,US,"[""Business Traveler"", ""Tech/Digital"", ""Creative""]",Business Traveler,[],Air France
http://twitter.com/Jonkhicks28/status/1826801671269482889,2024-08-23 11:00:33,"@AmericanAir Not a good look. Something smells racist here… just saying. https://t.co/oTFAWak7uW QT @ArtOfDialogue_: ""I'm not going to let y'all disrespect me like that,"" Juvenile chooses to get off the plane after American Airlines tries to move him from first class to coach. https://t.co/CqnNCaBQQo",en,-5,Jon Hicks 🟧,MALE,397,"Proud father, Gulf War veteran - just some guy with opinions - Every day is a good day to punch a nazi #endracism #ally #safespace",http://twitter.com/Jonkhicks28/,United States,us,Los Angeles,0,0,0,0,0,397,TC1_NA,US,[],Unclassified,[],American Airlines
http://twitter.com/MellyBoominnnn/status/1826952756264857795,2024-08-23 21:00:54,"Never fly American unc @juviethegreat they ain’t shit. No respect for a legend man that’s crazy https://t.co/vSwFnEt4SQ QT @ArtOfDialogue_: ""I'm not going to let y'all disrespect me like that,"" Juvenile chooses to get off the plane after American Airlines tries to move him from first class to coach. https://t.co/CqnNCaBQQo",en,-5,Mel Woods,MALE,624,In New Orleans until further notice. Southern Miss Alum.,http://twitter.com/MellyBoominnnn/,United States,us,New Orleans,0,0,0,0,0,624,TC1_NA,US,[],Unclassified,[],American Airlines
